"","X_UWI_DISPLAY","UWI","SURFACE_LATITUDE","SURFACE_LONGITUDE","X_TD_TVD","DRILL_TD","X_ONPROD_DATE","RIG_RELEASE_DATE","PROFILE_TYPE","PSUM_POOL_NAME","PSUM_OPERATOR_NAME"
"4448","00/13-16-079-17W6/0","100131607917W600",55.875448,-120.650304,2262.73,6170,2014-06-26,2014-02-01,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4449","00/13-16-080-15W6/0","100131608015W600",55.928514,-120.258975,2174.13,4759,2017-07-20,2017-01-09,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4450","00/13-17-079-18W6/0","100131707918W600",55.844427,-120.754519,2412.93,4652,2011-07-07,2010-07-31,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4451","00/13-18-080-12W6/3","100131808012W603",55.930261,-119.85776,1924.28,3196,2009-07-28,2008-08-29,"Horizontal","MONTNEY S","ARC RESOURCES LTD."
"4452","00/13-19-079-14W6/0","100131907914W600",55.879841,-120.205896,2046.3,3934,2013-05-08,2013-03-21,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4453","00/13-20-079-14W6/0","100132007914W600",55.86794,-120.159164,2091,2091,2005-12-23,2005-09-10,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4454","00/13-20-079-18W6/0","100132007918W600",55.866345,-120.794284,2547.53,2581,2006-10-22,2006-03-13,"Vertical","MONTNEY A","SHELL CANADA LIMITED"
"4455","00/13-20-080-16W6/0","100132008016W600",55.949277,-120.45037,1987.33,3627,2014-06-12,2014-03-26,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4456","00/13-22-080-16W6/0","100132208016W600",55.945647,-120.398157,1947.21,3597,2011-04-06,2010-10-03,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4457","00/13-23-079-14W6/2","100132307914W602",55.86694,-120.082538,2044.14,2048,2007-11-20,2006-03-21,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4458","00/13-24-079-19W6/0","100132407919W600",55.866932,-120.83935,2644.2,2650,NA,2009-07-03,"Vertical","NA","ARC RESOURCES LTD."
"4459","00/13-25-079-17W6/0","100132507917W600",55.860298,-120.49689,2265.72,5275,2013-06-07,2013-03-29,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4460","00/13-26-078-20W6/0","100132607820W600",55.789728,-120.966238,2650.81,4665,2011-08-28,2010-06-13,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4461","00/13-26-080-16W6/0","100132608016W600",55.959377,-120.372213,1945.54,3672,2012-02-29,2011-10-31,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4462","00/13-27-079-14W6/0","100132707914W600",55.88142,-120.111542,1990,1990,2002-12-02,2002-09-27,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4463","00/13-27-079-17W6/0","100132707917W600",55.872115,-120.554775,2151.84,4111,2010-12-08,2010-07-12,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4464","00/13-29-080-15W6/0","100132908015W600",55.969535,-120.293974,1920.12,3384,2017-07-21,2017-04-29,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4465","00/13-31-080-15W6/0","100133108015W600",55.979085,-120.316903,1916.36,3678,2016-02-22,2015-11-16,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4466","00/13-32-079-14W6/0","100133207914W600",55.879372,-120.131212,1927.7,4566,2015-05-29,2015-03-03,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4467","00/13-32-080-15W6/0","100133208015W600",55.982772,-120.294104,1899.26,3598,2017-10-27,2017-08-04,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4468","00/13-33-080-16W6/2","100133308016W602",55.986144,-120.448874,2747.27,2770,2009-08-07,2002-02-24,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4469","00/13-34-080-16W6/0","100133408016W600",55.975538,-120.396365,1873.6,3578,2010-03-23,2010-02-05,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4470","00/13-35-080-16W6/0","100133508016W600",55.982939,-120.375647,1871.66,3164,2010-07-16,2010-03-21,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4471","00/13-35-080-17W6/0","100133508017W600",55.979992,-120.519803,2028.27,4153,2014-03-01,2013-12-10,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4472","00/14-01-079-15W6/0","100140107915W600",55.812669,-120.179381,2128.2,4200,2012-12-20,2011-07-04,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4473","00/14-04-079-17W6/0","100140407917W600",55.835608,-120.627216,2410.33,4302,2015-08-21,2015-03-18,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4474","00/14-05-079-12W6/0","100140507912W600",55.804315,-119.842891,2131.42,4289,2015-08-15,2015-07-30,"Horizontal","MONTNEY UNDEFINED","BIRCHCLIFF ENERGY LTD."
"4475","00/11-08-079-19W6/0","100110807919W600",55.831026,-120.907878,2467.1,4508,2009-05-21,2008-10-07,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4476","00/13-17-080-14W6/0","100131708014W600",55.921747,-120.140846,2088.69,4335,2016-09-05,2016-08-03,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4477","00/14-02-080-15W6/0","100140208015W600",55.928245,-120.258575,2182.41,4634,2018-01-10,2017-09-20,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4478","00/14-09-079-14W6/0","100140907914W600",55.836355,-120.12856,2090,2090,2002-03-21,2001-08-31,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4479","00/14-09-079-15W6/0","100140907915W600",55.831918,-120.25845,2112.09,3965,2011-01-02,2009-10-17,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4480","00/14-11-079-15W6/0","100141107915W600",55.82569,-120.195751,2034.81,4692,2014-05-13,2014-04-05,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4481","00/14-16-079-18W6/0","100141607918W600",55.853856,-120.75325,2108.28,2109,NA,2008-09-12,"Vertical","NA","SHELL CANADA LIMITED"
"4482","00/14-31-080-17W6/0","100143108017W600",55.991706,-120.679221,2110.74,4220,2018-03-05,2017-10-14,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4483","00/15-02-079-12W6/0","100150207912W600",55.806854,-119.724273,2092.01,4857,2013-02-13,2012-11-28,"Horizontal","COMMINGLED POOL 012","BIRCHCLIFF ENERGY LTD."
"4484","00/15-04-080-17W6/0","100150408017W600",55.933447,-120.596072,2292.15,4330,2018-05-05,2017-10-08,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4485","00/15-05-079-12W6/0","100150507912W600",55.804314,-119.842174,2126.87,4409,2017-01-17,2016-11-18,"Horizontal","MONTNEY UNDEFINED","BIRCHCLIFF ENERGY LTD."
"4486","00/15-05-080-17W6/0","100150508017W600",55.896789,-120.578355,2186.74,4890,2018-05-18,2018-01-06,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4487","00/15-07-079-15W6/0","100150707915W600",55.829034,-120.307589,2140.55,4106,2011-11-01,2010-07-18,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4488","00/15-16-080-15W6/0","100151608015W600",55.928514,-120.258015,1996.21,3854,2017-07-05,2017-02-25,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4489","00/15-19-079-16W6/0","100151907916W600",55.880843,-120.522018,2120.14,4654,2010-08-25,2010-05-28,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4490","00/15-23-080-17W6/0","100152308017W600",55.940647,-120.514171,1999.92,4250,2017-11-19,2017-06-07,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4491","00/15-30-079-17W6/0","100153007917W600",55.88044,-120.646943,3027,3027,NA,1998-04-30,"Vertical","NA","ENCANA CORPORATION"
"4492","00/15-31-080-16W6/0","100153108016W600",55.981514,-120.481181,2118.09,2158,NA,2008-01-18,"Vertical","NA","ARC RESOURCES LTD."
"4493","00/15-32-079-17W6/0","100153207917W600",55.882811,-120.585211,2232.4,4742,2016-04-10,2016-02-22,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4494","00/15-36-079-15W6/0","100153607915W600",55.881177,-120.177264,2002.99,4027,2008-07-01,2008-02-04,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4495","00/16-06-080-15W6/0","100160608015W600",55.917535,-120.349383,2317.96,3946,2017-03-26,2016-12-03,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4496","00/16-24-079-15W6/0","100162407915W600",55.866907,-120.193499,2107,2107,2003-01-27,2002-10-20,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4497","00/16-25-080-16W6/0","100162508016W600",55.962634,-120.319987,1923.51,3914,2015-03-24,2015-01-25,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4498","00/16-31-080-15W6/0","100163108015W600",55.989062,-120.34531,1879.77,3111,2012-10-02,2012-07-18,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4499","00/16-32-079-15W6/0","100163207915W600",55.894592,-120.301433,2232,2232,NA,2005-09-01,"Vertical","NA","TOURMALINE OIL CORP."
"4500","00/16-32-079-17W6/0","100163207917W600",55.882639,-120.586636,2312.97,4629,2018-04-20,2018-02-09,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4501","00/16-32-080-16W6/0","100163208016W600",55.981766,-120.456774,2277,2277,2007-09-20,2007-07-28,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4502","00/16-33-080-16W6/0","100163308016W600",55.986326,-120.436966,2060.31,2184,2007-12-20,2007-11-19,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4503","00/16-34-080-16W6/0","100163408016W600",55.9885,-120.424225,1933.39,3304,2008-09-03,2008-08-07,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4504","00/16-35-078-21W6/0","100163507821W600",55.807245,-121.132712,3110.89,3135,2015-01-15,2008-07-17,"Vertical","MONTNEY A","SHELL CANADA LIMITED"
"4505","00/16-35-079-19W6/0","100163507919W600",55.89495,-120.871912,2383.05,3820,2015-02-22,2014-04-11,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4506","02/01-05-080-17W6/0","102010508017W600",55.88266,-120.5864,2353.08,4705,2018-05-07,2018-01-13,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4507","02/01-09-079-11W6/0","102010907911W600",55.820411,-119.639176,2114.82,2392,2006-03-02,2006-01-14,"Vertical","COMMINGLED POOL 012","BIRCHCLIFF ENERGY LTD."
"4508","02/01-15-079-18W6/0","102011507918W600",55.843705,-120.753878,2322.97,4717,2012-02-10,2011-04-16,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4509","02/01-18-080-15W6/0","102011808015W600",55.9329,-120.351554,2114.18,3840,2016-08-15,2015-11-01,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4510","02/01-19-080-15W6/0","102011908015W600",55.947598,-120.349574,2035.89,3712,2015-10-13,2015-08-18,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4511","02/01-27-079-18W6/0","102012707918W600",55.884517,-120.772232,2333.04,6025,2018-01-09,2017-06-14,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4512","02/02-05-079-11W6/0","102020507911W600",55.820077,-119.692672,2076.11,3407,2009-12-28,2009-04-03,"Horizontal","COMMINGLED POOL 012","BIRCHCLIFF ENERGY LTD."
"4513","02/02-07-080-17W6/0","102020708017W600",55.923112,-120.656882,2226.92,3519,2011-09-22,2011-06-25,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4514","02/03-02-079-15W6/0","102030207915W600",55.795472,-120.195888,2159.52,5061,2016-11-01,2016-06-26,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4515","02/03-09-080-17W6/0","102030908017W600",55.933447,-120.598392,2168.06,4172,2017-06-21,2016-12-13,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4516","02/03-16-079-12W6/0","102031607912W600",55.871898,-119.815301,2020.18,5326,NA,2018-01-24,"Horizontal","NA","CANADIAN NATURAL RESOURCES LIMITED"
"4517","02/04-04-080-17W6/0","102040408017W600",55.882722,-120.58569,2303.57,4862,2018-05-04,2017-11-18,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4518","02/04-06-080-15W6/0","102040608015W600",55.897031,-120.316106,2132.63,3842,2014-10-10,2014-05-31,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4519","02/04-06-080-17W6/0","102040608017W600",55.889247,-120.63128,2276.12,4125,2017-10-06,2017-07-03,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4520","02/04-07-079-11W6/0","102040707911W600",55.820077,-119.69331,2082.35,3686,2009-12-29,2009-05-01,"Horizontal","COMMINGLED POOL 012","BIRCHCLIFF ENERGY LTD."
"4521","02/04-09-080-17W6/0","102040908017W600",55.933447,-120.599032,2171.43,4397,2017-06-13,2016-12-24,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4522","02/04-10-079-14W6/0","102041007914W600",55.833689,-120.140844,2020.68,3983,2010-08-13,2010-02-10,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4523","02/04-12-080-16W6/0","102041208016W600",55.910476,-120.346259,2330,3899,2017-09-11,2017-06-05,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4524","02/04-13-079-12W6/0","102041307912W600",55.830411,-119.716747,2038.42,4070,2017-02-04,2016-11-21,"Horizontal","COMMINGLED POOL 012","BIRCHCLIFF ENERGY LTD."
"4525","02/04-16-079-17W6/0","102041607917W600",55.833154,-120.576983,2330.32,4518,2012-12-28,2012-10-17,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4526","02/04-20-079-18W6/0","102042007918W600",55.844459,-120.754519,2327.5,4714,2012-05-20,2010-07-15,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4527","02/04-20-080-15W6/0","102042008015W600",55.94249,-120.292465,2203.02,3904,2018-01-30,2017-10-16,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4528","02/04-25-079-17W6/0","102042507917W600",55.880841,-120.553619,2185.28,3957,2010-02-04,2009-10-06,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4529","02/04-29-080-15W6/0","102042908015W600",55.955069,-120.294005,2137.36,3739,2016-11-01,2016-08-12,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4530","02/04-29-080-17W6/0","102042908017W600",55.938726,-120.605585,2222.37,4861,2017-12-01,2017-07-26,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4531","02/05-12-080-16W6/0","102051208016W600",55.916861,-120.346259,2107.98,3663,2018-04-23,2017-12-04,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4532","02/05-17-079-18W6/0","102051707918W600",55.833836,-120.754302,2483.94,4867,2014-02-02,2013-04-19,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4533","00/10-21-080-16W6/0","100102108016W600",55.950624,-120.435003,2077.8,2078,2010-06-18,2009-02-01,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4534","00/10-24-079-15W6/0","100102407915W600",55.855094,-120.177741,2068.04,3897,2009-11-23,2009-05-18,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4535","00/10-29-079-14W6/0","100102907914W600",55.862263,-120.11618,2146.7,4915,2017-07-19,2017-04-22,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4536","00/10-33-079-14W6/0","100103307914W600",55.913176,-120.151076,1938.47,4643,2017-03-09,2016-10-07,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4537","00/11-06-079-09W6/0","100110607909W600",55.815563,-119.384086,1773.53,2595,2010-12-10,2010-10-05,"Horizontal","CMG POOL 006 - DOIG F,MONTNEY D","CHINOOK ENERGY INC."
"4538","00/11-08-079-16W6/0","100110807916W600",55.853747,-120.496936,2306.71,5109,2012-11-10,2012-09-20,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4539","00/11-19-079-16W6/0","100111907916W600",55.880978,-120.522009,2123.53,4651,2011-03-05,2010-10-06,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4540","00/11-19-079-19W6/0","100111907919W600",55.862142,-120.967453,2729.89,2731,2008-11-25,2008-09-07,"Vertical","MONTNEY A","SHELL CANADA LIMITED"
"4541","00/11-20-079-14W6/0","100112007914W600",55.862159,-120.153132,2113,2113,2002-05-23,2000-12-20,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4542","00/11-29-079-14W6/0","100112907914W600",55.869789,-120.133653,1970.32,3669,2007-12-14,2007-11-02,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4543","00/12-20-080-15W6/0","100122008015W600",55.949867,-120.290843,1962.49,3766,2016-11-08,2016-09-19,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4544","00/12-24-079-17W6/0","100122407917W600",55.86762,-120.532209,2205.52,2313,2009-01-15,2008-11-18,"Vertical","DOIG PHOSPHATE BEDS A","ORPHAN FUND"
"4545","00/12-24-079-17W6/2","100122407917W602",55.86762,-120.532209,2205.52,2313,2009-01-23,2008-11-18,"Vertical","DOIG A","ORPHAN FUND"
"4546","00/12-29-080-15W6/0","100122908015W600",55.96076,-120.294202,1916.22,3518,2013-02-28,2012-11-26,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4547","00/13-14-079-14W6/0","100131407914W600",55.862266,-120.11586,1955.3,4405,2017-07-18,2017-03-22,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4548","00/13-14-079-17W6/0","100131407917W600",55.838448,-120.527466,2284.68,4360,2012-09-15,2012-05-23,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4549","00/14-19-079-14W6/0","100141907914W600",55.879976,-120.205896,2037.97,3848,2013-05-01,2013-02-24,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4550","00/13-14-079-21W6/0","100131407921W600",55.845915,-121.158543,2825.97,4115,2010-02-06,2009-10-12,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4551","00/13-14-080-16W6/0","100131408016W600",55.936183,-120.372046,1986.45,3615,2011-12-20,2011-07-29,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4552","00/13-23-080-17W6/2","100132308017W602",55.940872,-120.514811,2255.13,5010,2017-11-12,2014-03-22,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4553","00/13-25-080-16W6/0","100132508016W600",55.961211,-120.345948,1981.23,3429,2011-07-17,2010-07-30,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4554","00/14-02-079-15W6/0","100140207915W600",55.831741,-120.258084,2105.41,3958,2011-01-08,2009-10-02,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4555","00/14-09-079-19W6/4","100140907919W604",55.837022,-120.912214,3223,3223,2008-11-28,2003-09-08,"Vertical","MONTNEY A","SHELL CANADA LIMITED"
"4556","00/14-11-079-16W6/0","100141107916W600",55.826239,-120.371958,2231.75,3949,2011-10-13,2010-06-27,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4557","00/14-13-079-15W6/0","100141307915W600",55.853658,-120.205547,2197,2197,2005-12-10,2005-10-26,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4558","00/14-13-079-19W6/2","100141307919W602",55.852338,-120.834696,3120,3120,2009-07-22,2008-10-23,"Vertical","MONTNEY A","SHELL CANADA LIMITED"
"4559","00/14-15-079-13W6/0","100141507913W600",55.852225,-119.947851,1987.58,2000,2006-04-25,2005-11-14,"Vertical","CMG POOL 006 - DOIG N,MONTNEY E","BIRCHCLIFF ENERGY LTD."
"4560","00/14-16-080-15W6/0","100141608015W600",55.928514,-120.258495,2167.87,4461,2017-07-21,2017-02-04,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4561","00/14-20-079-17W6/0","100142007917W600",55.875447,-120.650704,2231.7,4033,2010-03-06,2009-12-01,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4562","00/14-23-080-17W6/0","100142308017W600",55.940647,-120.514331,2119.22,4496,2017-11-17,2017-05-26,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4563","00/14-25-079-15W6/0","100142507915W600",55.880788,-120.205247,2124,2124,2006-01-06,2005-08-14,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4564","00/14-26-079-15W6/0","100142607915W600",55.882952,-120.231361,2136,2136,2007-01-02,2006-08-13,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4565","00/14-26-080-16W6/0","100142608016W600",55.959399,-120.372144,1939.38,3511,2012-02-24,2011-11-13,"Horizontal","MONTNEY A","TOURMALINE OIL CORP."
"4566","00/14-27-079-17W6/0","100142707917W600",55.872115,-120.553896,2150.64,3660,2011-10-29,2011-04-24,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4567","00/14-29-079-20W6/2","100142907920W602",55.875425,-121.064301,2768.9,4950,2010-04-23,2009-11-03,"Horizontal","MONTNEY A","SHELL CANADA LIMITED"
"4568","00/14-31-079-12W6/0","100143107912W600",55.882299,-119.876267,1977.94,3642.9,2015-05-07,2014-11-26,"Horizontal","MONTNEY UNDEFINED","ORLEN UPSTREAM CANADA LTD."
"4569","00/14-35-079-15W6/0","100143507915W600",55.88038,-120.205896,2020.68,4363,2013-04-17,2013-01-20,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4570","00/15-04-079-12W6/0","100150407912W600",55.802689,-119.792325,2124.23,4908,2017-05-17,2017-04-02,"Horizontal","CMG POOL 012 - KISKATINAW B,KISKATINAW FF","BIRCHCLIFF ENERGY LTD."
"4571","00/15-04-079-14W6/0","100150407914W600",55.833331,-120.148107,2043.55,3820,2009-09-17,2009-03-30,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4572","00/15-07-079-11W6/0","100150707911W600",55.825606,-119.689102,2026.11,3822,2008-06-11,2008-04-02,"Horizontal","COMMINGLED POOL 012","BIRCHCLIFF ENERGY LTD."
"4573","00/15-07-079-14W6/0","100150707914W600",55.833332,-120.148504,2037.91,3877,2009-11-07,2009-04-15,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4574","00/15-14-079-17W6/0","100151407917W600",55.867932,-120.568565,2207.04,4476,2011-04-16,2010-09-06,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4575","00/15-15-079-14W6/4","100151507914W604",55.853853,-120.098949,2258,2258,2004-08-31,2000-09-05,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4576","00/15-19-079-14W6/0","100151907914W600",55.865288,-120.17601,2101,2101,2002-05-17,2002-02-21,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4577","00/15-21-079-14W6/0","100152107914W600",55.865295,-120.125082,2026,2026,2002-10-31,2002-09-17,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4578","00/15-22-079-14W6/0","100152207914W600",55.867948,-120.098787,1984,1984,2003-02-26,2003-01-17,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4579","00/15-24-079-15W6/0","100152407915W600",55.855408,-120.177738,2057.82,3900,2009-11-21,2009-05-02,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4580","00/15-25-080-16W6/0","100152508016W600",55.970191,-120.359784,2663,2663,NA,2005-10-01,"Vertical","NA","TOURMALINE OIL CORP."
"4581","00/15-27-079-17W6/0","100152707917W600",55.872115,-120.554136,2144.41,3499,2011-10-07,2011-04-10,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4582","00/15-28-079-17W6/0","100152807917W600",55.867933,-120.568164,2195.38,4498,2012-05-04,2011-11-01,"Horizontal","MONTNEY A","ENCANA CORPORATION"
"4583","00/15-28-080-16W6/0","100152808016W600",55.968503,-120.436023,2032,2032,2008-09-29,2008-08-13,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4584","00/15-30-079-14W6/0","100153007914W600",55.881311,-120.177273,2088,2088,2002-10-21,2002-08-11,"Vertical","MONTNEY A","ARC RESOURCES LTD."
"4585","00/15-30-079-17W6/2","100153007917W602",55.88044,-120.646943,3027,3027,2005-10-01,1998-04-30,"Vertical","MONTNEY A","ENCANA CORPORATION"
"4586","00/15-31-079-14W6/0","100153107914W600",55.88392,-120.158965,1960.41,3686,2010-12-31,2010-02-02,"Horizontal","MONTNEY A","ARC RESOURCES LTD."
"4587","00/15-31-080-17W6/0","100153108017W600",55.991727,-120.680341,2188.61,4556,2018-03-03,2017-08-16,"Horizontal","MONTNEY A","ENCANA CORPORATION"
